gidx,widx,tidx,x_euler_0,y_euler_0,z_euler_0,r0_0,r1_0,r2_0,r3_0,r4_0,r5_0,r6_0,r7_0,r8_0,x_euler_1,y_euler_1,z_euler_1,r0_1,r1_1,r2_1,r3_1,r4_1,r5_1,r6_1,r7_1,r8_1,x_euler_2,y_euler_2,z_euler_2,r0_2,r1_2,r2_2,r3_2,r4_2,r5_2,r6_2,r7_2,r8_2,x_euler_3,y_euler_3,z_euler_3,r0_3,r1_3,r2_3,r3_3,r4_3,r5_3,r6_3,r7_3,r8_3,x_euler_4,y_euler_4,z_euler_4,r0_4,r1_4,r2_4,r3_4,r4_4,r5_4,r6_4,r7_4,r8_4,x_euler_5,y_euler_5,z_euler_5,r0_5,r1_5,r2_5,r3_5,r4_5,r5_5,r6_5,r7_5,r8_5
4,4,12,19.2203770868397,6.95869919175606,-120.016212395937,-0.496560096036379,0.797667111083677,-0.342279492403158,-0.859505564684743,-0.506896089249219,0.0656242255558882,-0.121153849713099,0.326777500142328,0.93730369150048,-25.7560078859094,7.18429775311254,-137.871137682028,-0.735815433526552,0.644461748161502,0.207953607664677,-0.665533853782724,-0.631504225770839,-0.397827980794073,-0.125061333965574,-0.431128134074076,0.893581666528895,-14.2224754778859,-10.2949925206319,-88.9053536678377,0.0187964583032445,0.970010970010789,0.242333264769787,-0.983721100607312,-0.0253818927585649,0.177900409611481,0.178716225830769,-0.24173224356449,0.953743169331285,5.71293360893297,-6.78816716198246,-145.107826417685,-0.81448015979008,0.57884347173403,0.0395259982697585,-0.56802384646803,-0.809425471651153,0.148927216068698,0.118198896576871,0.098846553168048,0.988057882805864,-1.60580195314158,-4.0554272280529,-142.720156651398,-0.793694300125132,0.603893736789259,0.073223716209868,-0.604191882879174,-0.796574542311613,0.0205223586354872,0.0707214720703447,-0.0279526958941405,0.997104367747155,-7.60575395689989,8.00154905281786,-123.800701090105,-0.55088976060442,0.833916269595292,0.0332284060026679,-0.822887517693852,-0.536101672723121,-0.188284703911721,-0.139199873867963,-0.131067355995861,0.981552211197855
4,4,13,18.9803610576812,7.12689094130131,-120.208150780437,-0.499255517973229,0.796913721257103,-0.340106525437897,-0.857526243176562,-0.510659500269185,0.0622544540440129,-0.124067199681361,0.322731150738478,0.9383240028403,-25.474401788762,7.20288068646123,-137.989194279652,-0.737155010565726,0.644272294401854,0.203754020976317,-0.66398913019496,-0.634687911652027,-0.395334908382414,-0.125383114416523,-0.426713563727429,0.895653174588385,-13.8729157253981,-10.2498605902273,-89.1014435295509,0.0154318570697324,0.971379621010642,0.237030566958356,-0.983920121003969,-0.0274348743359789,0.176489442045989,0.177941151145301,-0.235942703967276,0.955336583186102,5.83399837768074,-6.51773769743296,-145.295969953187,-0.816790543845748,0.575873933320214,0.0349631292431621,-0.56565758712742,-0.81127695745475,0.147855309096937,0.113510799527419,0.100989659001657,0.988390806900477,-1.51546513382061,-3.85661796762421,-142.731179409182,-0.794001028703866,0.603928038080357,0.0695218759644299,-0.604184141579127,-0.796601944012247,0.0196689059228732,0.0672598653098311,-0.0263868834142987,0.99738650627637,-7.25479949272178,7.58251625621176,-123.48559319345,-0.546902905350478,0.836541349821209,0.0331026004796742,-0.826731743814237,-0.533412672516804,-0.178845029476225,-0.131953915777736,-0.125177836847386,0.983320229260606
4,4,14,18.7592361166223,7.28734569406779,-120.382503238509,-0.501684980269437,0.796210112480392,-0.338173974983317,-0.855699941843107,-0.514093380172449,0.059039020931671,-0.126845536388789,0.318994440777309,0.939229874232828,-25.1986550392552,7.23416067006423,-138.065365716285,-0.737986062576893,0.64457010517857,0.199764739011521,-0.662962694881483,-0.637286328736258,-0.392869699011447,-0.125924726077673,-0.422368931996601,0.89763436244738,-13.530769885878,-10.1936958003274,-89.2694452368295,0.012548979049717,0.97269332614956,0.23175464696294,-0.984135081973724,-0.0290070263360392,0.175033519223355,0.176976449148981,-0.230274370452396,0.956897617699705,5.93572384891436,-6.24577592143243,-145.427233886475,-0.818518742251436,0.573673895986354,0.0304192315314935,-0.564084234532222,-0.812607315255007,0.146554861899045,0.108793588668295,0.102798892298939,0.988734718115424,-1.41704627847072,-3.64682825350158,-142.748775225533,-0.794377245983158,0.603873829629595,0.0655834502957911,-0.60408529471296,-0.796697758793379,0.0188052611033093,0.0636061929042336,-0.0246795263749846,0.997669871852476,-6.89461455924342,7.12128848255059,-123.807793502602,-0.552116475745962,0.833180555173292,0.0312659509847945,-0.824499116654028,-0.540019613493996,-0.169056273703534,-0.123970173213507,-0.119117503008251,0.985110357589693
4,4,15,18.3422558163912,7.61540581576816,-120.674791217962,-0.505664873503581,0.795103561101985,-0.334833335896457,-0.852490888614176,-0.520113576048977,0.052356020087061,-0.132522905697166,0.311916968330494,0.940821706984429,-24.9225707757663,7.28946537887537,-138.079679402321,-0.738060876317787,0.645665726273625,0.195913023468511,-0.662696794779344,-0.639063674450474,-0.390423588153999,-0.126882232949318,-0.417987308316187,0.89954850288819,-13.1982453289341,-10.1454757478647,-89.3939343592983,0.010412248244276,0.973956843498588,0.22649426502401,-0.984308610984168,-0.0299178189478061,0.173900783355984,0.176148072453031,-0.22475095352784,0.958362596024808,6.01215087113826,-5.96535825197027,-145.488490935376,-0.819550298390832,0.572425049236239,0.0258238535929439,-0.563503733080582,-0.813312803265022,0.144864857192634,0.103927143767877,0.104172199036418,0.989114402754388,-1.32056320240599,-3.42816561162223,-142.77825493432,-0.79487546429466,0.603643337508595,0.0615444338980652,-0.60381893398094,-0.796922515596874,0.0178100842466325,0.0597970837789781,-0.0230048954841211,0.99794543115107,-6.75240414455479,6.84994527333537,-124.218068329788,-0.55833011191154,0.829053572318979,0.0306212403077927,-0.821000774877359,-0.546847326545398,-0.16406013867155,-0.119269500642975,-0.116739777605113,0.985974954317342
4,4,16,18.1501877044089,7.73436787955617,-120.743705187668,-0.50654811206673,0.795267492607768,-0.333104526182079,-0.851643749583778,-0.521794364708347,0.0493311742562184,-0.134580585362513,0.308675000866555,0.94159853965664,-24.6556500758359,7.37182979819957,-138.013741478348,-0.737161395356593,0.647750624730385,0.192385564316343,-0.663423040702569,-0.639733175479224,-0.388086759959969,-0.128308013237204,-0.413715593557537,0.901319289367789,-12.875175423497,-10.1387089853458,-89.5161312131567,0.0083131299602377,0.975154320640488,0.221370600591977,-0.984349374845293,-0.0309906989753357,0.173481655568254,0.176031815624183,-0.219348187850296,0.95963491619201,6.07828638615779,-5.67070338178916,-145.475223921226,-0.819849294122784,0.572196417076073,0.020937889379753,-0.563988947198573,-0.81331950930033,0.142926006133652,0.0988109425327937,0.105369047052616,0.989511880453694,-1.22995462418077,-3.1974907090894,-142.825078102203,-0.795554028700702,0.603157215962254,0.0574034863988746,-0.603309727186177,-0.797334343542057,0.0165926999279337,0.0557777778387016,-0.021431692444151,0.998213164638875,-6.56849692253642,6.5929606144238,-124.545203110247,-0.563306237856963,0.825719893283746,0.0295421770848775,-0.818231980812167,-0.552515942346967,-0.158816117030485,-0.114815103395119,-0.113634463469157,0.986866100717035
4,4,17,18.003458201245,7.81081832130722,-120.705990136831,-0.505895260321341,0.796252666121722,-0.331740376316258,-0.851821846669138,-0.521746152050205,0.0466957638119887,-0.135902638390808,0.306206865557999,0.942214321884126,-24.4034491243064,7.48417682324285,-137.875958742849,-0.7353758740892,0.650727628696959,0.189145121686973,-0.665023789377119,-0.639334840581832,-0.385997825357477,-0.130252383356482,-0.409639493785252,0.902900770716982,-12.570340447894,-10.1804917374348,-89.6098792900149,0.00670163885580161,0.976268848326975,0.216458365102778,-0.984233029884533,-0.0318209203528457,0.173990723638387,0.176749627781668,-0.214211495523044,0.960662794254479,6.14676178124115,-5.37332772301562,-145.400096240424,-0.819520181976744,0.57283143148469,0.0158373746563982,-0.565347073386844,-0.812711214019699,0.141007692058123,0.093644850075893,0.106605036043468,0.98988181534183,-1.14548200533538,-2.95510051945018,-142.912400595369,-0.796653695091688,0.602092708350113,0.0531719912019988,-0.602233459791834,-0.798176539743992,0.0151351018980618,0.0515533704418683,-0.0199645173729206,0.998470664587673,-6.16078830478169,6.06199308783732,-124.923033911494,-0.569274382637862,0.821674527604005,0.0278863400075558,-0.81533697063921,-0.559876822641272,-0.147524803941546,-0.105604458150018,-0.10671885567157,0.988665152750411
4,4,18,17.9091428975044,7.85681250007386,-120.562163071342,-0.503699743302692,0.79798071840488,-0.330928000705341,-0.852994873171465,-0.520031079058693,0.0443556440179534,-0.136697896618777,0.304621814496408,0.942612982720331,-24.1686855048313,7.61873100391993,-137.676841722598,-0.732832134596659,0.654425279525387,0.186238062760069,-0.667367584115141,-0.638001303741915,-0.384154713749471,-0.1325804290792,-0.405810164906865,0.904290075077372,-12.2752634610358,-10.2740728216812,-89.6293539279065,0.00636522508281551,0.977362314301731,0.211476690186907,-0.983945259439475,-0.0315983703997214,0.175650987514067,0.178356974453566,-0.209199544862903,0.961469885172138,6.22685786014975,-5.06274475338818,-145.285133217621,-0.818789409857414,0.574000855986876,0.0103401949537479,-0.567271042248885,-0.811695694492632,0.139117447388847,0.0882466256080791,0.108042199479915,0.990221902504853,-1.06756314244597,-2.69973053573368,-143.038436480101,-0.798152197539116,0.600473544189402,0.0488322873936741,-0.600611766816165,-0.799428022578905,0.0134291577377899,0.0471017528914189,-0.0186107346496729,0.998716709297664,-5.96175641694127,5.80262013562784,-125.099044761749,-0.572045404437711,0.819772172528723,0.0271595362484961,-0.813967126314585,-0.563290328983562,-0.141991276326283,-0.101101792965667,-0.10333242676492,0.989495243565122
4,4,19,17.8606564373107,7.87725284484536,-120.357407736303,-0.500623545820556,0.800059145744526,-0.330577417075932,-0.854747336462553,-0.517305932525488,0.0424448228186708,-0.137051290326749,0.303809044441531,0.942823954052557,-23.9443262211471,7.75412515536669,-137.439115039173,-0.729824050779977,0.658497296969358,0.183679516514919,-0.670188657025624,-0.636134050642352,-0.3823357603044,-0.134922269834508,-0.402137761839649,0.905583348789774,-11.7375845691767,-10.5488776971982,-89.5613528837365,0.00752637229943653,0.979346005078738,0.20205136984521,-0.983070278438294,-0.0297459532149759,0.180798246447766,0.183074250978299,-0.19999145132642,0.962542070781889,6.32616326382038,-4.7413599594666,-145.142335915117,-0.817766387813434,0.575533185478647,0.00443704579328363,-0.569583884965386,-0.810372181385896,0.137372215617291,0.0826579273288915,0.109811110770572,0.990509559267868,-0.908669136826729,-2.17111454433201,-143.305456881741,-0.801256957236035,0.596991906408262,0.0398491174793179,-0.597119827830308,-0.802090723874641,0.00991876434635218,0.0378840295210948,-0.0158472192287406,0.999156477209632,-5.7680690356364,5.54467115085778,-125.321652637255,-0.575460868391406,0.817402429283012,0.0264207788007982,-0.812101605803616,-0.567315562114596,-0.136543161065612,-0.0966217925801327,-0.100031602930435,0.990281731434934
4,4,20,17.8239639154914,7.88394907758644,-120.145236079643,-0.497446863618509,0.802163130985219,-0.330274021327895,-0.856581470792033,-0.514396633686671,0.0407956755989976,-0.13716705789608,0.303200287829367,0.943003066637815,-23.7231136468133,7.8815710467483,-137.17422160184,-0.726495895053407,0.662792551817176,0.181410439959296,-0.673349975503232,-0.633948326554063,-0.380406795087968,-0.137125945613316,-0.398516690384454,0.906852205447324,-11.5049730656358,-10.7111392692476,-89.4803980087084,0.00891063541505782,0.980203275062398,0.197793175143759,-0.982536276732457,-0.0281819102649338,0.183924562901592,0.185857648433478,-0.19597785459273,0.962834157593097,6.43831508184669,-4.41451646622371,-144.98183249409,-0.816540479020672,0.577285661143458,-0.00170632905829789,-0.572133736899279,-0.808852179024188,0.135724498855183,0.0769716390780421,0.111800795730555,0.990745148285701,-0.821289841609191,-1.90491688171731,-143.43682057816,-0.802756592469116,0.595264931934811,0.0352351253157717,-0.595379620661601,-0.803401787570699,0.00828703982458481,0.0332409468610911,-0.0143257996932285,0.999344690742353,-5.57969243043998,5.26686312690516,-125.59704809437,-0.579623504936295,0.814473273240753,0.0258820343454259,-0.809697675746599,-0.572065769188638,-0.130883267124437,-0.0917946971013016,-0.0968196410812648,0.991059882491959
4,4,21,17.7843199654445,7.88015318232497,-119.922344344378,-0.494115371247049,0.80439659562957,-0.329842563713281,-0.858518023681034,-0.511282021837227,0.0392109316498377,-0.137101432932707,0.302550509974114,0.943221281567693,-23.5058910357105,8.0004661809769,-136.880095011951,-0.722820452966229,0.667326867409965,0.179458755168142,-0.676874580690824,-0.631411397588311,-0.378365496590529,-0.139181158165599,-0.394961389288091,0.908093665974663,-11.28259893117,-10.8984668113419,-89.3847150491022,0.0105448590475777,0.981014807943427,0.193645946364462,-0.981907152548445,-0.0264579211731035,0.187505525735651,0.189069166502293,-0.192119559136803,0.962986461626127,6.56081961253738,-4.07792387359765,-144.792130182115,-0.814997114750128,0.579407681791666,-0.00815114898497778,-0.57508488637954,-0.807030300684175,0.134087535719929,0.0711131240123729,0.113968557323585,0.990935967424123,-0.729857036233194,-1.63736808179304,-143.560719008042,-0.804158292204997,0.593629567371313,0.0305512327163804,-0.593728045419023,-0.804637689241271,0.00672288147856268,0.0285735745199884,-0.0127328627973407,0.999510592762345,-5.37737384132362,4.96925840927961,-125.851827609867,-0.583489666520558,0.811721713283783,0.02544934669823,-0.80748781513064,-0.576533803720053,-0.124788627621402,-0.0866212299570554,-0.0933629120782258,0.991856909624065
